Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
740,19:33.9,22.9395,21.6782,22.6703,21.9952,21.7479,21.4929,21.7176,21.3902,22.3506,21.8718,22.0745,21.828,22.0848,21.7086,22.6693,0.1448,-0.8138,21.6675,22.4504,22.0149,21.9362,21.8984,21.9588,21.6773,21.7018,21.7028,22.08,21.6948,21.9231,21.7558,21.861,22.2331,
741,19:34.3,22.9379,21.6949,22.6733,21.9844,21.7482,21.488,21.7116,21.4023,22.3795,21.8776,22.0921,21.8326,22.0915,21.7001,22.6586,0.1446,-0.811,21.6689,22.4488,22.0126,21.9432,21.8944,21.9616,21.6808,21.7064,21.7069,22.1184,21.6997,21.9166,21.7477,21.8597,22.1656,
742,19:34.6,22.9337,21.7039,22.6712,21.9763,21.7549,21.5065,21.7167,21.428,22.414,21.8792,22.0879,21.8382,22.0762,21.7031,22.6526,0.1447,-0.811,21.6661,22.4486,22.0006,21.933,21.8912,21.9546,21.6736,21.6979,21.6977,22.1424,21.6981,21.9141,21.7422,21.8518,22.1313,
743,19:34.9,22.9277,21.7169,22.6643,21.9159,21.7505,21.5433,21.7146,21.4654,22.3971,21.8877,22.1036,21.8428,22.0841,21.7045,22.6667,0.1443,-0.8103,21.6694,22.4493,22.0054,21.9395,21.8993,21.9604,21.6731,21.6992,21.7005,22.1429,21.6992,21.9136,21.7387,21.8557,22.1461,
744,19:35.3,22.9201,21.7273,22.6574,21.8958,21.735,21.5581,21.719,21.4823,22.3946,21.8778,22.0935,21.8433,22.0767,21.7052,22.663,0.1436,-0.8048,21.6668,22.4437,22.0036,21.9411,21.9067,21.9664,21.6785,21.6997,21.7146,22.1175,21.7018,21.9229,21.7403,21.8606,22.1878,
745,19:35.6,22.9139,21.7328,22.6488,21.9064,21.7144,21.5681,21.7257,21.4844,22.3946,21.8706,22.0925,21.8403,22.0721,21.707,22.6572,0.1438,-0.8056,21.668,22.4458,22.0098,21.9397,21.9041,21.962,21.6743,21.6932,21.7331,22.0953,21.7055,21.9219,21.7537,21.8594,22.2201,
746,19:35.9,22.9069,21.7282,22.6483,21.9104,21.7162,21.5942,21.7514,21.4712,22.3867,21.8658,22.0861,21.8435,22.0755,21.6996,22.6616,0.1434,-0.8015,21.6719,22.4511,22.011,21.9413,21.909,21.9572,21.6766,21.6992,21.7363,22.0592,21.7101,21.9217,21.7461,21.8594,22.2504,
747,19:36.3,22.912,21.7266,22.6375,21.9298,21.7116,21.5711,21.7768,21.4666,22.3442,21.8803,22.0921,21.841,22.0695,21.6924,22.6584,0.1421,-0.8019,21.6698,22.4453,22.0036,21.9372,21.9129,21.9602,21.6817,21.7016,21.7356,22.0164,21.7057,21.9263,21.7466,21.858,22.2886,
748,19:36.6,22.9002,21.7213,22.6382,21.9469,21.7031,21.5285,21.781,21.4705,22.2951,21.8882,22.0819,21.847,22.0668,21.6959,22.6616,0.1411,-0.7973,21.6638,22.4495,22.0182,21.9358,21.9219,21.9623,21.6845,21.6942,21.715,22.0125,21.708,21.9314,21.7493,21.8643,22.2678,
749,19:36.9,22.9055,21.727,22.6306,21.9492,21.6815,21.4612,21.7757,21.4853,22.2956,21.894,22.0766,21.8477,22.0702,21.695,22.6591,0.1402,-0.7957,21.6717,22.449,22.0316,21.9337,21.9199,21.9653,21.6794,21.7048,21.7113,22.0055,21.7036,21.9342,21.7456,21.8585,22.244,
750,19:37.3,22.8942,21.7224,22.6213,21.9527,21.6846,21.4156,21.7477,21.4777,22.3088,21.9053,22.0535,21.8465,22.0654,21.6874,22.6591,0.1388,-0.7906,21.6666,22.4541,22.0323,21.9411,21.9324,21.965,21.6861,21.7055,21.7125,22.0088,21.7115,21.9289,21.7482,21.8627,22.2289,
751,19:37.6,22.8965,21.7273,22.6148,21.9425,21.6922,21.4246,21.7368,21.4567,22.2921,21.8933,22.0569,21.844,22.0702,21.6954,22.6616,0.1377,-0.7871,21.6645,22.4543,22.0496,21.936,21.9129,21.9694,21.6745,21.6988,21.7224,22.0095,21.7096,21.9314,21.7403,21.8546,22.2287,
752,19:37.9,22.8799,21.7148,22.5973,21.9344,21.6977,21.4522,21.7137,21.4148,22.2679,21.8662,22.068,21.8447,22.0594,21.6917,22.6596,0.1369,-0.7855,21.6608,22.4509,22.0517,21.9344,21.9305,21.9715,21.6852,21.7034,21.7268,22.0226,21.7089,21.9386,21.751,21.8613,22.2088,
753,19:38.3,22.882,21.7041,22.5822,21.9263,21.6903,21.4883,21.6933,21.3858,22.2741,21.8646,22.0824,21.8333,22.0626,21.692,22.6552,0.1356,-0.7812,21.6617,22.4573,22.0531,21.9323,21.9236,21.956,21.6817,21.6962,21.7315,22.0393,21.7027,21.9282,21.747,21.8668,22.2095,
754,19:38.6,22.8706,21.7099,22.5501,21.9036,21.6848,21.5086,21.7137,21.3754,22.278,21.872,22.09,21.8331,22.0658,21.6931,22.6593,0.135,-0.7759,21.6613,22.4432,22.0612,21.9341,21.93,21.9674,21.6866,21.7069,21.7273,22.0539,21.7115,21.9335,21.7466,21.8617,22.2104,
755,19:38.9,22.8771,21.7048,22.5161,21.8835,21.6822,21.5389,21.7583,21.3757,22.2903,21.8787,22.1057,21.837,22.0672,21.689,22.6552,0.1346,-0.7747,21.6631,22.4481,22.063,21.9355,21.9268,21.9681,21.6741,21.7029,21.7393,22.0585,21.7112,21.9268,21.7401,21.8606,22.2123,
756,19:39.3,22.8743,21.6993,22.493,21.8481,21.6827,21.5211,21.7775,21.3819,22.3016,21.8977,22.1006,21.8271,22.0693,21.6915,22.6589,0.1334,-0.772,21.6569,22.456,22.0533,21.9291,21.9291,21.9694,21.6757,21.6965,21.744,22.0222,21.7038,21.937,21.7348,21.8553,22.2169,
757,19:39.6,22.8644,21.7041,22.4902,21.8213,21.6908,21.4165,21.8009,21.3974,22.3046,21.897,22.0946,21.8317,22.1355,21.7526,22.7244,0.1331,-0.767,21.6573,22.4541,22.0552,21.9295,21.933,21.9616,21.6935,21.705,21.7352,22.0051,21.7057,21.9326,21.7399,21.8599,22.289,
758,19:39.9,22.8667,21.6967,22.472,21.7891,21.7061,21.3642,21.8252,21.4326,22.2998,21.8912,22.1043,21.8241,22.1376,21.7462,22.7177,0.1329,-0.7626,21.6529,22.4567,22.0639,21.9237,21.9335,21.9597,21.6826,21.6986,21.7409,22.0104,21.7133,21.9435,21.7408,21.855,22.3466,
759,19:40.3,22.8547,21.6947,22.468,21.7697,21.729,21.4075,21.8339,21.4381,22.3284,21.8905,22.121,21.8123,22.1337,21.7513,22.7294,0.1322,-0.7603,21.6502,22.4573,22.0563,21.9214,21.933,21.9604,21.7039,21.7078,21.7588,22.0182,21.7108,21.9453,21.7324,21.852,22.3085,
760,19:40.6,22.8531,21.6849,22.4586,21.757,21.7216,21.4378,21.8009,21.4495,22.349,21.8859,22.1513,21.8074,22.123,21.7501,22.7264,0.1322,-0.7564,21.6509,22.4571,22.0494,21.9309,21.937,21.9586,21.6977,21.7009,21.7453,22.0215,21.7071,21.949,21.7387,21.8497,22.3066,
761,19:40.9,22.854,21.694,22.4593,21.7482,21.7105,21.442,21.796,21.4421,22.3488,21.8917,22.1712,21.798,22.1274,21.745,22.7227,0.1317,-0.7533,21.6527,22.4636,22.0508,21.9293,21.943,21.959,21.7041,21.6953,21.7298,22.0423,21.7045,21.955,21.7336,21.8414,22.2798,
762,19:41.3,22.8533,21.6808,22.4477,21.7512,21.6887,21.4198,21.7914,21.4076,22.3363,21.891,22.1786,21.7931,22.1348,21.7381,22.7239,0.131,-0.749,21.6446,22.4659,22.0542,21.9288,21.9356,21.9493,21.7104,21.6965,21.7673,22.0465,21.7057,21.9594,21.7362,21.8365,22.2934,
763,19:41.6,22.8441,21.6831,22.4447,21.7716,21.6783,21.4043,21.7874,21.3891,22.3254,21.891,22.164,21.7852,22.1346,21.7492,22.725,0.131,-0.7464,21.6444,22.4624,22.0482,21.9295,21.9337,21.9417,21.7099,21.7071,21.7643,22.0508,21.7015,21.9557,21.7385,21.8379,22.2708,
764,19:41.9,22.8462,21.6889,22.438,21.7898,21.6533,21.3906,21.7965,21.402,22.3111,21.8789,22.1471,21.7771,22.1397,21.7432,22.7244,0.1309,-0.7429,21.6488,22.4615,22.0399,21.9362,21.9455,21.9306,21.7104,21.6935,21.7724,22.0506,21.7078,21.9578,21.7373,21.8379,22.2692,
765,19:42.3,22.8332,21.684,22.4345,21.8125,21.6556,21.3922,21.8041,21.4127,22.315,21.885,22.1342,21.7568,22.1293,21.7408,22.7214,0.1302,-0.7397,21.6529,22.4701,22.0471,21.9263,21.9506,21.926,21.7051,21.696,21.744,22.0615,21.6994,21.9513,21.7327,21.8372,22.2766,
766,19:42.6,22.8286,21.6775,22.4292,21.825,21.6577,21.3925,21.7854,21.3852,22.3127,21.8843,22.1409,21.7401,22.1316,21.7475,22.7253,0.1301,-0.7365,21.6483,22.4673,22.0447,21.9337,21.9543,21.9267,21.7099,21.6872,21.7234,22.0876,21.7115,21.967,21.7348,21.8294,22.2497,
767,19:42.9,22.8297,21.6803,22.4274,21.8493,21.6693,21.4024,21.774,21.3694,22.2984,21.8887,22.139,21.7218,22.1323,21.745,22.7292,0.13,-0.7336,21.6377,22.4712,22.0478,21.9358,21.9645,21.9137,21.7141,21.6946,21.7782,22.0865,21.7029,21.9587,21.7232,21.8236,22.2537,
768,19:43.3,22.8203,21.6711,22.4253,21.8583,21.6748,21.4286,21.7541,21.3819,22.2829,21.9002,22.1406,21.7033,22.1367,21.7485,22.7239,0.1298,-0.7293,21.6423,22.4747,22.0441,21.9346,21.9677,21.9285,21.6991,21.6872,21.7819,22.08,21.7027,21.9578,21.7306,21.8319,22.1783,
769,19:43.6,22.8152,21.6613,22.4237,21.8595,21.6716,21.4517,21.7449,21.4016,22.2875,21.9005,22.1298,21.683,22.1226,21.7501,22.7248,0.1302,-0.724,21.6502,22.4779,22.0408,21.9492,21.9647,21.9112,21.7011,21.6953,21.7782,22.0673,21.7008,21.9379,21.7262,21.818,22.142,
770,19:43.9,22.8106,21.6576,22.4183,21.8609,21.6707,21.4762,21.75,21.4125,22.2998,21.9042,22.1344,21.6633,22.1244,21.7411,22.7216,0.1311,-0.7186,21.649,22.483,22.0397,21.9559,21.9645,21.922,21.6944,21.6969,21.7717,22.0772,21.7094,21.9423,21.7324,21.8238,22.1494,
771,19:44.3,22.8036,21.6685,22.4304,21.8634,21.6785,21.492,21.7331,21.4236,22.2944,21.9002,22.1383,21.6268,22.1186,21.7434,22.7156,0.1314,-0.7166,21.6455,22.4853,22.0422,21.9552,21.9409,21.9199,21.6928,21.7036,21.7763,22.068,21.7117,21.9416,21.7311,21.8275,22.1494,
772,19:44.6,22.805,21.6759,22.4509,21.868,21.6767,21.4984,21.7127,21.4252,22.2831,21.9002,22.1358,21.6048,22.1085,21.7408,22.7177,0.1323,-0.7131,21.6467,22.4837,22.0369,21.951,21.9192,21.9209,21.6937,21.6988,21.765,22.0684,21.7061,21.9367,21.7253,21.8227,22.1461,
773,19:44.9,22.7976,21.6611,22.4671,21.8736,21.6778,21.4714,21.7423,21.4303,22.3005,21.8995,22.1395,21.5766,22.1057,21.7406,22.7241,0.1339,-0.7109,21.6439,22.4807,22.0417,21.9681,21.9058,21.9137,21.691,21.7011,21.7583,22.0719,21.7117,21.9432,21.7213,21.818,22.1554,
774,19:45.3,22.7965,21.616,22.4768,21.8851,21.6825,21.4651,21.7719,21.4273,22.3021,21.8951,22.133,21.5439,22.0992,21.745,22.7262,0.1349,-0.706,21.6375,22.4876,22.0413,21.9665,21.9064,21.9119,21.6787,21.6999,21.7643,22.0562,21.7048,21.9224,21.725,21.815,22.2407,
775,19:45.6,22.7932,21.557,22.484,21.8796,21.685,21.4399,21.7645,21.4178,22.2944,21.8889,22.1356,21.5245,22.1057,21.7401,22.7218,0.1361,-0.7019,21.6365,22.4782,22.0397,21.9631,21.9129,21.904,21.6843,21.6976,21.7715,22.0608,21.6944,21.9298,21.723,21.8081,22.2433,
776,19:45.9,22.7925,21.5871,22.4828,21.8923,21.6926,21.4327,21.7245,21.4206,22.2854,21.8831,22.1413,21.5118,22.0985,21.7469,22.7193,0.1372,-0.6996,21.6324,22.4793,22.0373,21.964,21.9127,21.8959,21.6836,21.6946,21.7592,22.0719,21.702,21.9386,21.722,21.824,22.1117,
777,19:46.3,22.7849,21.6479,22.4854,21.8986,21.6947,21.4168,21.7132,21.4263,22.2898,21.8748,22.14,21.4912,22.0897,21.7427,22.7262,0.1378,-0.6965,21.6358,22.4888,22.0385,21.9635,21.9189,21.8998,21.6803,21.699,21.7435,22.0717,21.7036,21.9349,21.7234,21.8097,22.0474,
778,19:46.6,22.7861,21.6539,22.4877,21.8953,21.6998,21.4091,21.7278,21.409,22.2986,21.8778,22.1469,21.4757,22.0895,21.7401,22.7193,0.1391,-0.6902,21.6365,22.489,22.0434,21.9644,21.931,21.9003,21.6759,21.696,21.7254,22.0749,21.6999,21.9395,21.722,21.8178,22.0578,
779,19:46.9,22.7761,21.6507,22.493,21.8919,21.6977,21.3969,21.7428,21.4108,22.3081,21.8709,22.1423,21.4683,22.0814,21.7401,22.717,0.1404,-0.6845,21.6344,22.4883,22.0387,21.9723,21.927,21.9088,21.6817,21.6865,21.7241,22.0809,21.7087,21.9458,21.7244,21.8097,22.1216,
780,19:47.3,22.7752,21.6259,22.4912,21.8895,21.6846,21.3753,21.7652,21.4513,22.3025,21.8702,22.1409,21.4477,22.077,21.7425,22.7211,0.1413,-0.6807,21.6375,22.4876,22.032,21.9658,21.9266,21.898,21.6762,21.6881,21.7393,22.0751,21.7034,21.9349,21.7267,21.818,22.2493,
781,19:47.6,22.765,21.6128,22.4939,21.8914,21.6864,21.38,21.7955,21.4654,22.3148,21.854,22.1483,21.4465,22.0779,21.7404,22.7093,0.1426,-0.6787,21.6421,22.4897,22.0378,21.9686,21.9208,21.9119,21.6801,21.6819,21.7442,22.0777,21.7031,21.9335,21.716,21.8115,22.0643,
782,19:47.9,22.7729,21.5956,22.4907,21.8951,21.6825,21.3777,21.7974,21.4837,22.321,21.8655,22.142,21.437,22.0749,21.7413,22.7119,0.1439,-0.6746,21.6372,22.4973,22.0343,21.9631,21.9252,21.9151,21.684,21.6911,21.7331,22.0474,21.695,21.9291,21.7248,21.8028,22.0483,
783,19:48.3,22.7669,21.5845,22.4888,21.9032,21.7005,21.3751,21.7979,21.4999,22.3206,21.8662,22.1326,21.4599,22.0687,21.7316,22.7126,0.1443,-0.6695,21.6328,22.4941,22.0408,21.9612,21.9215,21.9075,21.6891,21.6798,21.7153,22.0374,21.7022,21.9342,21.7248,21.8032,22.0712,
784,19:48.6,22.7502,21.5568,22.4842,21.8995,21.7047,21.3895,21.7946,21.4858,22.3247,21.8736,22.1023,21.4609,22.068,21.7385,22.7079,0.1453,-0.6664,21.6402,22.4925,22.0316,21.9621,21.9277,21.9144,21.6951,21.6819,21.7606,22.0358,21.7031,21.9307,21.7262,21.8146,22.0629,
785,19:48.9,22.7489,21.5561,22.4868,21.9099,21.7075,21.3999,21.7849,21.4772,22.3245,21.887,22.0932,21.4692,22.0666,21.7441,22.7146,0.1463,-0.663,21.6372,22.4918,22.0288,21.9459,21.9238,21.9211,21.7025,21.68,21.7391,22.0319,21.6925,21.9259,21.7213,21.806,22.0603,
786,19:49.3,22.7482,21.5542,22.4983,21.9196,21.7081,21.4047,21.7715,21.4666,22.322,21.8789,22.1046,21.4766,22.0638,21.7367,22.7144,0.1468,-0.6555,21.6414,22.4957,22.0251,21.9538,21.9238,21.9317,21.7037,21.6773,21.7449,22.0289,21.7022,21.934,21.7281,21.8192,22.0631,
787,19:49.6,22.7572,21.5427,22.511,21.9282,21.6968,21.4047,21.7874,21.4381,22.3199,21.8718,22.1245,21.4926,22.0701,21.7367,22.7093,0.1475,-0.6492,21.6435,22.4851,22.0306,21.9614,21.9354,21.9241,21.7111,21.6188,21.6824,21.9621,21.6356,21.9361,21.722,21.809,22.0777,
788,19:49.9,22.7493,21.5399,22.5006,21.9263,21.6679,21.4348,21.7974,21.4291,22.309,21.8713,22.1326,21.4914,22.0643,21.73,22.7082,0.1484,-0.6432,21.646,22.4946,22.0295,21.9563,21.9418,21.9225,21.7169,21.6051,21.6878,21.9713,21.6315,21.9411,21.7158,21.8092,22.108,
789,19:50.3,22.7505,21.5274,22.5062,21.9326,21.6714,21.4737,21.814,21.4381,22.3012,21.866,22.1332,21.4984,22.0668,21.7348,22.7151,0.1483,-0.639,21.6375,22.4994,22.0262,21.957,21.9587,21.9269,21.7236,21.5977,21.6915,21.9729,21.6317,21.933,21.7197,21.8081,22.133,
790,19:50.6,22.7495,21.5202,22.5124,21.9335,21.6839,21.4924,21.812,21.4516,22.2891,21.8695,22.139,21.5199,22.0654,21.7385,22.7151,0.1486,-0.6355,21.6497,22.4962,22.0269,21.9594,21.9652,21.9257,21.7245,21.5968,21.6848,21.9794,21.6342,21.933,21.7223,21.8097,22.1459,
791,19:50.9,22.7502,21.4964,22.514,21.9309,21.6936,21.4873,21.8212,21.4435,22.291,21.863,22.1388,21.5083,22.0654,21.7364,22.7091,0.1493,-0.6306,21.6412,22.4874,22.0279,21.9538,21.9606,21.9225,21.725,21.5949,21.6771,21.9898,21.6338,21.9358,21.7232,21.8009,22.1434,
792,19:51.3,22.7408,21.4728,22.5157,21.9173,21.7084,21.4751,21.8201,21.4187,22.3049,21.8743,22.1314,21.522,22.0481,21.7425,22.71,0.1499,-0.6237,21.6509,22.492,22.0267,21.9526,21.9603,21.9236,21.7317,21.5864,21.6727,21.9926,21.6326,21.9374,21.7142,21.8009,22.1471,
793,19:51.6,22.7385,21.4788,22.5154,21.9178,21.7063,21.4637,21.8187,21.3995,22.3044,21.9005,22.1332,21.5317,22.0523,21.7307,22.7086,0.151,-0.6181,21.6532,22.4992,22.0251,21.9529,21.9721,21.9267,21.7312,21.584,21.6723,21.978,21.6352,21.933,21.7181,21.8058,22.1478,
794,19:51.9,22.7424,21.4978,22.5175,21.9182,21.6982,21.4519,21.8124,21.4067,22.2979,21.8995,22.1411,21.5398,22.0604,21.7267,22.7047,0.152,-0.6137,21.6541,22.4985,22.0258,21.9617,21.9691,21.9197,21.7382,21.5787,21.6662,21.9854,21.6407,21.9321,21.7167,21.8072,22.1378,
795,19:52.3,22.7394,21.5364,22.5175,21.9138,21.6855,21.442,21.8076,21.44,22.3092,21.8859,22.1638,21.55,22.0666,21.7304,22.7137,0.1519,-0.6099,21.6617,22.5015,22.023,21.9513,21.9659,21.9202,21.7354,21.5718,21.66,21.9889,21.6333,21.9261,21.7193,21.8028,22.1376,
796,19:52.6,22.7463,21.5526,22.5201,21.9083,21.6785,21.4343,21.7951,21.4381,22.3088,21.8586,22.1739,21.5483,22.0657,21.7341,22.7146,0.1517,-0.6085,21.6592,22.505,22.0172,21.9575,21.9694,21.9216,21.7338,21.5711,21.6727,22.0081,21.6287,21.9296,21.7158,21.809,22.1427,
797,19:52.9,22.7428,21.5508,22.5235,21.9108,21.6811,21.426,21.7902,21.4085,22.3118,21.8584,22.1744,21.5506,22.0752,21.7203,22.7197,0.1514,-0.6026,21.6597,22.4976,22.02,21.955,21.9666,21.9248,21.7291,21.5672,21.642,22.0132,21.6282,21.9296,21.7119,21.8109,22.1508,
798,19:53.3,22.7405,21.5558,22.5309,21.9062,21.682,21.4188,21.8085,21.3905,22.3146,21.8817,22.17,21.5608,22.0784,21.726,22.7188,0.1507,-0.598,21.6661,22.5121,22.0256,21.9598,21.9738,21.9216,21.737,21.5551,21.6364,22.0227,21.6342,21.9365,21.713,21.8035,22.151,
799,19:53.6,22.7408,21.5468,22.5286,21.9101,21.6929,21.4075,21.8016,21.4254,22.2822,21.8868,22.1527,21.5664,22.086,21.724,22.723,0.1498,-0.5931,21.6604,22.502,22.0244,21.9543,21.9599,21.9239,21.7206,21.5579,21.6431,22.0252,21.6301,21.9208,21.7156,21.8004,22.154,
800,19:53.9,22.7357,21.5431,22.5284,21.8833,21.7068,21.4006,21.8085,21.456,22.2593,21.8681,22.1342,21.5842,22.1038,21.7281,22.7246,0.1486,-0.5896,21.665,22.5054,22.0237,21.9577,21.9624,21.9315,21.7319,21.5498,21.6345,22.0241,21.6333,21.9284,21.7084,21.8014,22.1505,
801,19:54.3,22.7315,21.5364,22.5365,21.8634,21.7341,21.3987,21.8048,21.468,22.263,21.8498,22.1295,21.587,22.1089,21.7293,22.7234,0.1464,-0.5851,21.661,22.5131,22.0175,21.9506,21.9603,21.9253,21.7349,21.5452,21.6549,22.0162,21.6213,21.9305,21.7142,21.8014,22.1688,
802,19:54.6,22.7324,21.545,22.5397,21.8303,21.7426,21.3922,21.8069,21.4756,22.2602,21.8412,22.1224,21.5946,22.1038,21.7253,22.7227,0.1445,-0.582,21.6731,22.5024,22.0195,21.948,21.9511,21.9345,21.7347,21.5454,21.6443,22.0234,21.6312,21.928,21.7047,21.7988,22.1672,
803,19:54.9,22.7405,21.5556,22.5328,21.8269,21.7512,21.3883,21.7812,21.4784,22.2665,21.8419,22.1587,21.6057,22.0923,21.7237,22.7285,0.1432,-0.5781,21.674,22.5071,22.0154,21.9515,21.955,21.9371,21.743,21.5542,21.6352,21.9935,21.6305,21.9307,21.7181,21.8032,22.1723,
804,19:55.3,22.7371,21.57,22.5379,21.8451,21.754,21.3809,21.7396,21.4425,22.2665,21.8475,22.1924,21.6198,22.1011,21.7246,22.7373,0.1407,-0.5738,21.6712,22.5073,22.0249,21.9473,21.9615,21.9391,21.7388,21.5412,21.6202,21.9558,21.6305,21.9291,21.7091,21.8055,22.169,
805,19:55.6,22.732,21.5679,22.5487,21.8701,21.75,21.3786,21.7363,21.4064,22.2727,21.8405,22.201,21.6258,22.0842,21.7184,22.7345,0.1391,-0.5721,21.6793,22.5064,22.0158,21.945,21.9515,21.9347,21.7345,21.5403,21.6091,21.9468,21.6264,21.9314,21.7112,21.8039,22.1579,
806,19:55.9,22.738,21.5725,22.5547,21.8722,21.731,21.3665,21.7583,21.4127,22.2771,21.8454,22.1996,21.6356,22.0793,21.7207,22.7292,0.1374,-0.5685,21.6652,22.5147,22.0186,21.9385,21.9395,21.9417,21.7319,21.5311,21.6022,21.9422,21.6296,21.921,21.7077,21.7977,22.1612,
807,19:56.3,22.7301,21.5843,22.5522,21.8824,21.7438,21.3638,21.7835,21.4453,22.288,21.8574,22.198,21.6418,22.0712,21.7179,22.7368,0.135,-0.5651,21.6731,22.5059,22.0198,21.9358,21.9365,21.9354,21.7351,21.5412,21.5998,21.9297,21.6234,21.9229,21.7075,21.8051,22.1577,
808,19:56.6,22.7338,21.5885,22.5462,21.8632,21.7611,21.3661,21.787,21.4685,22.288,21.8577,22.2133,21.6587,22.0694,21.7221,22.7336,0.133,-0.5609,21.6661,22.5068,22.0149,21.9344,21.9217,21.938,21.7347,21.5325,21.5836,21.9082,21.6199,21.924,21.7077,21.8055,22.151,
809,19:56.9,22.7287,21.5977,22.5298,21.8382,21.7632,21.3638,21.7426,21.4752,22.2787,21.8486,22.1878,21.6578,22.071,21.7138,22.741,0.1312,-0.558,21.668,22.5006,22.008,21.9367,21.9169,21.9322,21.7275,21.5304,21.5587,21.9103,21.6255,21.9157,21.7026,21.8004,22.1533,
810,19:57.3,22.7322,21.5961,22.5191,21.804,21.7683,21.376,21.7511,21.4601,22.2796,21.8431,22.1205,21.6726,22.074,21.717,22.7438,0.129,-0.5533,21.6643,22.5022,22.0168,21.9291,21.9243,21.9308,21.7271,21.5301,21.5499,21.9096,21.6201,21.9233,21.7128,21.8081,22.1616,
811,19:57.6,22.7331,21.5998,22.5009,21.797,21.7581,21.3691,21.747,21.4437,22.2753,21.8396,22.081,21.6728,22.0661,21.7186,22.741,0.1274,-0.5519,21.6756,22.5084,22.0103,21.9339,21.9097,21.9442,21.7321,21.5195,21.5334,21.8982,21.6315,21.9118,21.7072,21.796,22.1616,
812,19:57.9,22.7306,21.6,22.4937,21.8227,21.7609,21.3767,21.7565,21.4462,22.3139,21.8378,22.0849,21.6832,22.0717,21.7212,22.7468,0.1266,-0.5474,21.6747,22.499,22.0135,21.9288,21.9164,21.9278,21.7236,21.5195,21.5297,21.8971,21.622,21.9034,21.7056,21.8055,22.167,
813,19:58.3,22.7241,21.607,22.499,21.8375,21.7609,21.3885,21.7615,21.4393,22.3451,21.8311,22.0803,21.6902,22.0698,21.7147,22.7449,0.1255,-0.545,21.6673,22.5034,22.0087,21.9311,21.915,21.9336,21.7183,21.5287,21.5189,21.8925,21.6248,21.9088,21.701,21.8127,22.1582,
814,19:58.6,22.7167,21.6084,22.5013,21.8611,21.7639,21.3795,21.7488,21.4319,22.3495,21.8234,22.0898,21.6902,22.0712,21.7147,22.7459,0.1242,-0.5425,21.6728,22.5068,22.0101,21.936,21.9247,21.9472,21.7136,21.5269,21.5163,21.8869,21.6275,21.9071,21.7058,21.8085,22.1554,
815,19:58.9,22.7234,21.6079,22.4898,21.8627,21.7699,21.3631,21.7527,21.4381,22.3557,21.829,22.0895,21.6985,22.0858,21.7159,22.7438,0.1235,-0.5397,21.6722,22.5087,22.0154,21.9304,21.9314,21.9449,21.7129,21.5341,21.5374,21.8876,21.6208,21.9081,21.7026,21.8072,22.1512,
816,19:59.3,22.723,21.6116,22.4935,21.8699,21.7607,21.3723,21.7588,21.4509,22.3504,21.8255,22.0835,21.6957,22.0821,21.7156,22.7465,0.1222,-0.5391,21.6691,22.511,22.0119,21.936,21.933,21.9419,21.694,21.5313,21.5756,21.8941,21.6231,21.9053,21.7112,21.8083,22.1496,
817,19:59.6,22.7181,21.6139,22.4794,21.8673,21.7597,21.374,21.756,21.4428,22.3548,21.8253,22.0576,21.6978,22.0837,21.7122,22.7408,0.1216,-0.5368,21.6763,22.5098,22.0054,21.936,21.9256,21.9442,21.6819,21.5345,21.5797,21.9006,21.6213,21.8984,21.7026,21.7993,22.1471,
818,19:59.9,22.7167,21.6167,22.4752,21.8521,21.7415,21.3823,21.756,21.4361,22.3661,21.8257,22.053,21.7107,22.0747,21.7057,22.7417,0.1215,-0.5357,21.6719,22.5047,22.011,21.9351,21.921,21.9327,21.6681,21.5988,21.6586,21.9671,21.6835,21.8979,21.7082,21.8055,22.151,
819,20:00.3,22.7089,21.6063,22.4676,21.8396,21.738,21.3793,21.7682,21.4166,22.352,21.822,22.0639,21.7124,22.0856,21.7048,22.7514,0.1206,-0.5355,21.6798,22.504,22.0114,21.9348,21.9166,21.938,21.6553,21.6007,21.6542,21.9627,21.683,21.893,21.6973,21.8035,22.1496,
